Lead External ID,First Name,Last Name,Phone,Email,City,Lead Source,Lead Stage,WhatsApp Opt-in,DND,Age Band,Top Concern,Keyword,Community Joined,Created Date,Is Seed Topup
P02040,Madhav,Naidu,9000013133,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-08-10,false
P02046,Siddharth,Pandya,9000019590,,Ahmedabad,corporate_session,lead,false,false,,,,false,2026-08-11,false
P02047,Devika,Kulkarni,9000002203,devika.kulkarni.282@example.com,Mumbai,web_reveal,lead,true,false,30 to 34,Insurance and cover,PLAN,false,2026-08-11,false
P02050,Tanvi,Pandey,9000004191,,Delhi,community,lead,true,false,,,,true,2026-08-11,false
P02051,Aditya,Chopra,9000008499,,Gurugram,organic,lead,true,false,,,,false,2026-08-11,false
P02053,Devika,Vora,9000052801,,Mumbai,community,lead,true,false,,,,true,2026-08-11,false
P02054,Meenakshi,Rao,9000056763,,Bengaluru,community,lead,true,true,,,,true,2026-08-11,false
P02056,Ganesh,Pai,9000062028,ganesh.pai.175@example.com,Hyderabad,web_reveal,lead,true,false,40 to 44,Retiring early,PLAN,false,2026-08-11,false
P02060,Suresh,Menon,9000081149,,Chennai,community,lead,true,false,,,,true,2026-08-11,false
P02061,Ayesha,Bansal,9000074541,,Gurugram,community,lead,true,false,,,,true,2026-08-11,false
P02062,Meenakshi,Balakrishnan,9000015913,,Chennai,corporate_session,lead,true,false,,,,true,2026-08-11,false
P02063,Meenakshi,Hegde,9000069514,,Chennai,community,lead,true,false,,,,true,2026-08-11,false
P02065,Nitin,Khanna,9000076746,,Noida,community,lead,true,false,,,,true,2026-08-11,false
P02071,Aman,Singh,9000062735,aman.singh.575@example.com,Delhi,web_reveal,lead,true,false,30 to 34,My children's education,PLAN,false,2026-08-11,false
P02076,Sameer,Dave,9000023491,,Mumbai,corporate_session,lead,true,false,,,,false,2026-08-12,false
P02077,Ishita,Arora,9000072773,,Delhi,corporate_session,lead,false,false,,,,true,2026-08-12,false
P02078,Simran,Tandon,9000007514,,Noida,corporate_session,lead,true,false,,,,false,2026-08-12,false
P02080,Revathi,Natarajan,9000036167,,Bengaluru,community,lead,true,false,,,,true,2026-08-12,false
P02084,Foram,Shinde,9000011090,,Ahmedabad,corporate_session,lead,true,false,,,,true,2026-08-12,false
P02088,Bhavana,Rajan,9000055934,,Bengaluru,community,lead,true,false,,,,true,2026-08-12,false
P02092,Payel,Mohanty,9000038847,payel.mohanty.629@example.com,Gurugram,web_reveal,lead,true,false,30 to 34,Saving enough every month,PLAN,false,2026-08-12,false
P02094,Aniket,Apte,9000059883,,Pune,community,lead,true,false,,,,true,2026-08-12,false
P02096,Neha,Agarwal,9000039828,,Hyderabad,community,lead,true,false,,,,true,2026-08-12,false
P02100,Varun,Malhotra,9000044477,,Delhi,organic,lead,true,false,,,,false,2026-08-13,false
P02101,Sandeep,Subramanian,9000094928,,Hyderabad,corporate_session,lead,true,false,,,,false,2026-08-13,false
P02102,Hetal,Gokhale,9000087015,hetal.gokhale.330@example.com,Ahmedabad,community,lead,true,false,,Insurance and cover,ALPHA,true,2026-08-13,false
P02103,Aniket,Sawant,9000004383,,Pune,community,lead,true,false,,,,true,2026-08-13,false
P02105,Madhav,Pillai,9000070149,madhav.pillai.339@example.com,Chennai,web_reveal,lead,true,false,30 to 34,Paying off loans,PLAN,false,2026-08-13,false
P02108,Harini,Natarajan,9000090099,harini.natarajan.673@example.com,Bengaluru,web_reveal,lead,true,false,25 to 29,Insurance and cover,PLAN,false,2026-08-13,false
P02116,Heena,Shinde,9000029147,,Ahmedabad,community,lead,true,false,,,,true,2026-08-13,false
P02118,Nandini,Menon,9000049940,nandini.menon.365@example.com,Chennai,community,lead,true,false,,My children's education,ALPHA,true,2026-08-13,false
P02121,Chaitanya,Nair,9000025301,,Bengaluru,organic,lead,true,false,,,,false,2026-08-14,false
P02122,Rahul,Sharma,9000070590,,Delhi,community,lead,true,true,,,,true,2026-08-14,false
P02123,Kunal,Trivedi,9000047735,kunal.trivedi.490@example.com,Chennai,web_reveal,lead,false,false,35 to 39,Insurance and cover,PLAN,false,2026-08-14,false
P02125,Prachi,Mehta,9000084733,,Pune,corporate_session,lead,false,false,,,,false,2026-08-14,false
P02129,Mihir,Apte,9000017766,mihir.apte.108@example.com,Pune,community,lead,true,false,,Where to invest,PLAN,true,2026-08-14,false
P02132,Karan,Saxena,9000075025,,Gurugram,corporate_session,lead,false,false,,,,false,2026-08-14,false
P02133,Priyanka,Banerjee,9000090167,,Bengaluru,organic,lead,true,false,,,,false,2026-08-14,false
P02134,Nandini,Rao,9000010322,,Chennai,referral,lead,true,false,,,,false,2026-08-14,false
P02138,Nitin,Gill,9000021865,,Gurugram,organic,lead,true,false,,,,true,2026-08-14,false
P02140,Kinjal,Gokhale,9000026735,kinjal.gokhale.473@example.com,Pune,web_reveal,lead,false,false,35 to 39,Where to invest,ALPHA,false,2026-08-14,false
P02142,Ishita,Tandon,9000058378,,Bengaluru,community,lead,true,false,,,,true,2026-08-15,false
P02143,Sowmya,Pillai,9000034032,,Bengaluru,community,lead,true,false,,,,true,2026-08-15,false
P02146,Ganesh,Naidu,9000048290,,Bengaluru,organic,lead,true,false,,,,false,2026-08-15,false
P02151,Rajiv,Menon,9000039279,rajiv.menon.226@example.com,Bengaluru,community,lead,true,false,,Retiring early,PLAN,true,2026-08-16,false
P02152,Mansi,Chitale,9000013185,,Surat,community,lead,true,false,,,,true,2026-08-16,false
P02153,Kavya,Kohli,9000098040,,Noida,corporate_session,lead,true,false,,,,false,2026-08-16,false
P02154,Aniket,Dave,9000083941,aniket.dave.597@example.com,Pune,community,lead,true,false,,Insurance and cover,PLAN,true,2026-08-16,false
P02155,Pranav,Malhotra,9000080018,,Delhi,community,lead,true,false,,,,true,2026-08-16,false
P02158,Harini,Murthy,9000035074,,Mumbai,corporate_session,lead,true,false,,,,false,2026-08-16,false
P02163,Bhavin,Vora,9000047538,,Pune,community,lead,true,false,,,,true,2026-08-16,false
P02164,Arun,Prasad,9000046950,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-08-16,false
P02165,Harpreet,Verma,9000099280,harpreet.verma.359@example.com,Gurugram,web_reveal,lead,true,false,30 to 34,Where to invest,ALPHA,false,2026-08-16,false
P02168,Nitin,Bedi,9000088195,,Gurugram,organic,lead,false,false,,,,false,2026-08-17,false
P02170,Krupa,Patel,9000082121,krupa.patel.889@example.com,Pune,web_reveal,lead,false,false,30 to 34,Paying off loans,PLAN,false,2026-08-17,false
P02172,Chinmay,Desai,9000004872,,Pune,organic,lead,true,false,,,,false,2026-08-17,false
P02173,Venkat,Murthy,9000011112,venkat.murthy.497@example.com,Bengaluru,community,lead,true,false,,Saving enough every month,ALPHA,true,2026-08-17,false
P02176,Rajiv,Naidu,9000026762,,Hyderabad,community,lead,true,false,,,,true,2026-08-17,false
P02177,Aman,Malhotra,9000001861,,Gurugram,corporate_session,lead,true,false,,,,false,2026-08-17,false
P02178,Nirav,Trivedi,9000016046,,Pune,organic,lead,false,false,,,,false,2026-08-17,false
P02180,Vidya,Gowda,9000018536,,Bengaluru,organic,lead,true,false,,,,false,2026-08-17,false
P02181,Nirav,Patel,9000042525,,Ahmedabad,community,lead,true,false,,,,true,2026-08-17,false
P02182,Rohan,Bedi,9000055405,rohan.bedi.905@example.com,Delhi,community,lead,true,false,,Paying off loans,PLAN,true,2026-08-17,false
P02185,Pranav,Pandey,9000095823,pranav.pandey.703@example.com,Noida,community,lead,true,false,,Saving enough every month,ALPHA,true,2026-08-17,false
P02186,Mehak,Agarwal,9000022430,,Jaipur,organic,lead,false,false,,,,false,2026-08-17,false
P02193,Harini,Iyer,9000065581,harini.iyer.952@example.com,Chennai,web_reveal,lead,true,false,30 to 34,Paying off loans,ALPHA,false,2026-08-18,false
P02196,Rohit,Shah,9000086472,,Pune,corporate_session,lead,true,false,,,,false,2026-08-18,false
P02199,Keerthana,Kumar,9000061444,,Bengaluru,community,lead,true,false,,,,true,2026-08-18,false
P02203,Ishani,Dutta,9000058487,ishani.dutta.323@example.com,Kolkata,web_reveal,lead,false,false,25 to 29,My children's education,PLAN,false,2026-08-18,false
P02204,Deepak,Sethi,9000027449,,Delhi,community,lead,true,false,,,,true,2026-08-18,false
P02206,Prachi,Pawar,9000015407,prachi.pawar.703@example.com,Ahmedabad,community,lead,true,false,,Where to invest,PLAN,true,2026-08-18,false
P02207,Pradeep,Reddy,9000046114,,Bengaluru,community,lead,true,false,,,,true,2026-08-18,false
P02212,Sai,Varma,9000090328,,Hyderabad,organic,lead,true,false,,,,false,2026-08-18,false
P02218,Debasish,Das,9000065943,,Mumbai,community,lead,true,false,,,,true,2026-08-19,false
P02221,Ruchi,Verma,9000026045,,Delhi,community,lead,true,false,,,,true,2026-08-19,false
P02227,Mohit,Chopra,9000098201,,Gurugram,community,lead,true,false,,,,true,2026-08-19,false
P02228,Nitin,Pandey,9000069527,,Gurugram,corporate_session,lead,true,false,,,,false,2026-08-19,false
P02231,Kavitha,Srinivasan,9000094918,,Chennai,corporate_session,lead,true,false,,,,false,2026-08-19,false
P02233,Amruta,Deshmukh,9000072068,amruta.deshmukh.584@example.com,Mumbai,community,lead,true,true,,Where to invest,ALPHA,true,2026-08-19,false
P02239,Gayathri,Raman,9000055000,,Kochi,corporate_session,lead,false,false,,,,true,2026-08-19,false
P02241,Karan,Saxena,9000023191,,Noida,community,lead,true,false,,,,true,2026-08-19,false
P02243,Madhav,Kumar,9000020110,,Chennai,corporate_session,lead,true,true,,,,false,2026-08-19,false
P02247,Kavya,Sethi,9000040278,,Hyderabad,community,lead,true,true,,,,true,2026-08-20,false
P02249,Amruta,Jadhav,9000050838,,Mumbai,organic,lead,true,true,,,,false,2026-08-20,false
P02251,Mihir,Naik,9000089705,mihir.naik.580@example.com,Pune,web_reveal,lead,false,true,30 to 34,Where to invest,PLAN,false,2026-08-20,false
P02252,Naina,Agarwal,9000050542,,Gurugram,corporate_session,lead,true,false,,,,false,2026-08-20,false
P02253,Rutuja,Apte,9000090007,,Pune,corporate_session,lead,false,false,,,,true,2026-08-20,false
P02256,Harpreet,Tiwari,9000082099,,Delhi,corporate_session,lead,true,false,,,,false,2026-08-20,false
P02258,Lakshmi,Subramanian,9000052577,lakshmi.subramanian.126@example.com,Chennai,web_reveal,lead,true,false,35 to 39,Retiring early,ALPHA,false,2026-08-20,false
P02259,Mohit,Saxena,9000080229,,Gurugram,community,lead,true,true,,,,true,2026-08-20,false
P02263,Harini,Pai,9000075737,,Hyderabad,corporate_session,lead,true,false,,,,false,2026-08-20,false
P02270,Rohan,Bedi,9000084786,rohan.bedi.955@example.com,Noida,web_reveal,lead,true,false,30 to 34,Insurance and cover,ALPHA,false,2026-08-21,false
P02274,Madhav,Chandran,9000012278,madhav.chandran.843@example.com,Bengaluru,web_reveal,lead,true,false,25 to 29,Where to invest,ALPHA,false,2026-08-21,false
P02275,Indrani,Pradhan,9000006589,indrani.pradhan.254@example.com,Pune,community,lead,true,false,,My children's education,ALPHA,true,2026-08-21,false
P02280,Vaibhav,Pandya,9000055760,vaibhav.pandya.583@example.com,Mumbai,web_reveal,lead,true,false,25 to 29,Saving enough every month,ALPHA,false,2026-08-21,false
P02285,Ruchi,Srivastava,9000046701,,Gurugram,corporate_session,lead,true,false,,,,false,2026-08-22,false
P02286,Gurpreet,Arora,9000061550,gurpreet.arora.419@example.com,Gurugram,web_reveal,lead,false,false,30 to 34,Saving enough every month,PLAN,false,2026-08-22,false
P02288,Sindhu,Pai,9000037856,sindhu.pai.450@example.com,Hyderabad,community,lead,true,false,,Where to invest,PLAN,true,2026-08-22,false
P02290,Aman,Mehra,9000035348,,Gurugram,community,lead,true,false,,,,true,2026-08-22,false
P02291,Pradeep,Pai,9000077972,,Hyderabad,corporate_session,lead,false,false,,,,false,2026-08-22,false
P02295,Ayesha,Sharma,9000046671,,Gurugram,organic,lead,true,false,,,,false,2026-08-22,false
P02296,Chinmay,Naik,9000091390,chinmay.naik.237@example.com,Mumbai,community,lead,true,false,,Where to invest,PLAN,true,2026-08-22,false
P02302,Bhavin,Mehta,9000035619,,Pune,community,lead,true,false,,,,true,2026-08-22,false
P02304,Prachi,Chitale,9000053660,prachi.chitale.664@example.com,Pune,web_reveal,lead,true,false,30 to 34,Paying off loans,PLAN,false,2026-08-23,false
P02306,Omkar,Joshi,9000080661,,Surat,corporate_session,lead,true,false,,,,false,2026-08-23,false
P02307,Tanushree,Das,9000002444,tanushree.das.937@example.com,Bhubaneswar,community,lead,false,false,,Retiring early,PLAN,true,2026-08-23,false
P02309,Jigar,Kamat,9000006279,,Mumbai,corporate_session,lead,true,false,,,,true,2026-08-23,false
P02312,Divakar,Gowda,9000026380,,Hyderabad,organic,lead,true,false,,,,false,2026-08-23,false
P02314,Heena,Patil,9000065227,heena.patil.504@example.com,Mumbai,community,lead,true,false,,My children's education,PLAN,true,2026-08-23,false
P02315,Madhav,Krishnan,9000016562,,Chennai,community,lead,true,true,,,,true,2026-08-23,false
P02316,Nithya,Hegde,9000074879,,Hyderabad,organic,lead,false,false,,,,false,2026-08-23,false
P02318,Riddhi,Jadhav,9000007877,,Ahmedabad,corporate_session,lead,true,false,,,,false,2026-08-23,false
P02320,Sakshi,Mishra,9000015895,,Noida,corporate_session,lead,false,false,,,,false,2026-08-23,false
P02321,Dhruv,Bhosale,9000070931,,Pune,organic,lead,true,false,,,,false,2026-08-23,false
P02323,Payel,Bose,9000069413,payel.bose.766@example.com,Bengaluru,web_reveal,lead,true,true,25 to 29,My children's education,PLAN,false,2026-08-23,false
P02324,Vaibhav,Desai,9000088353,,Mumbai,corporate_session,lead,true,false,,,,false,2026-08-23,false
P02328,Sandeep,Nair,9000074837,,Hyderabad,community,lead,true,true,,,,true,2026-08-24,false
P02334,Vaibhav,Desai,9000001875,vaibhav.desai.647@example.com,Mumbai,web_reveal,lead,false,false,25 to 29,My children's education,ALPHA,false,2026-08-24,false
P02335,Hardik,Pawar,9000081569,,Pune,community,lead,true,false,,,,true,2026-08-24,false
P02336,Nandini,Rajan,9000051425,nandini.rajan.327@example.com,Pune,web_reveal,lead,true,false,30 to 34,Insurance and cover,PLAN,false,2026-08-24,false
P02337,Poulami,Patnaik,9000077598,,Hyderabad,referral,lead,false,false,,,,false,2026-08-24,false
P02338,Siddharth,Shah,9000037686,,Kolkata,corporate_session,lead,true,false,,,,false,2026-08-24,false
P02339,Prasanna,Raman,9000041699,,Bengaluru,community,lead,false,true,,,,true,2026-08-24,false
P02340,Divya,Srivastava,9000079437,,Noida,organic,lead,true,false,,,,false,2026-08-24,false
P02341,Divya,Sethi,9000099021,,Chandigarh,corporate_session,lead,true,false,,,,false,2026-08-24,false
P02344,Ketan,Kulkarni,9000038145,ketan.kulkarni.225@example.com,Mumbai,community,lead,true,false,,Retiring early,PLAN,true,2026-08-24,false
P02345,Krupa,Patel,9000016252,,Ahmedabad,community,lead,true,false,,,,true,2026-08-24,false
P02347,Aniket,Bhosale,9000000200,aniket.bhosale.436@example.com,Pune,web_reveal,lead,true,false,35 to 39,Insurance and cover,ALPHA,false,2026-08-24,false
P02354,Kaushik,Dutta,9000066968,,Pune,corporate_session,lead,true,false,,,,true,2026-08-24,false
P02355,Zoya,Srivastava,9000089799,zoya.srivastava.847@example.com,Delhi,community,lead,true,false,,Paying off loans,ALPHA,true,2026-08-24,false
P02356,Indrani,Sen,9000054962,,Gurugram,corporate_session,lead,true,false,,,,false,2026-08-24,false
P02357,Pranali,Trivedi,9000043537,pranali.trivedi.877@example.com,Pune,community,lead,true,false,,My children's education,ALPHA,true,2026-08-25,false
P02359,Parth,Patel,9000041539,parth.patel.654@example.com,Ahmedabad,community,lead,true,false,,Retiring early,PLAN,true,2026-08-25,false
P02365,Bhavin,Desai,9000023789,,Pune,community,lead,true,false,,,,true,2026-08-25,false
P02366,Poulami,Bose,9000041920,poulami.bose.634@example.com,Kolkata,web_reveal,lead,true,true,25 to 29,Retiring early,PLAN,false,2026-08-25,false
P02367,Revathi,Nair,9000062634,revathi.nair.338@example.com,Chennai,web_reveal,lead,false,false,35 to 39,Saving enough every month,ALPHA,true,2026-08-25,false
P02368,Sahil,Pandey,9000077707,,Gurugram,community,lead,true,false,,,,true,2026-08-25,false
P02371,Sneha,Thakkar,9000062343,,Mumbai,community,lead,true,false,,,,true,2026-08-25,false
P02372,Amruta,Shinde,9000089574,amruta.shinde.430@example.com,Ahmedabad,community,lead,true,false,,My children's education,ALPHA,true,2026-08-25,false
P02373,Varsha,Srinivasan,9000002910,,Chennai,organic,lead,false,true,,,,false,2026-08-25,false
P02375,Pavithra,Balakrishnan,9000073512,pavithra.balakrishnan.931@example.com,Hyderabad,web_reveal,lead,true,true,35 to 39,Where to invest,PLAN,false,2026-08-25,false
P02377,Kavya,Tiwari,9000046705,,Noida,corporate_session,lead,false,false,,,,false,2026-08-25,false
P02379,Madhav,Balakrishnan,9000029039,,Kochi,community,lead,true,false,,,,true,2026-08-26,false
P02381,Naveen,Rao,9000052470,naveen.rao.440@example.com,Bengaluru,web_reveal,lead,true,false,30 to 34,My children's education,PLAN,false,2026-08-26,false
P02383,Zoya,Mehra,9000053505,zoya.mehra.478@example.com,Noida,community,lead,true,false,,My children's education,PLAN,true,2026-08-26,false
P02385,Mansi,Desai,9000047502,,Pune,organic,lead,false,false,,,,false,2026-08-26,false
P02386,Nandini,Rao,9000000857,,Hyderabad,organic,lead,true,false,,,,false,2026-08-26,false
P02388,Kavitha,Natarajan,9000043341,,Chennai,community,lead,true,false,,,,true,2026-08-26,false
P02389,Simran,Bedi,9000099973,,Delhi,organic,lead,false,false,,,,false,2026-08-26,false
P02390,Mansi,Vora,9000034669,mansi.vora.606@example.com,Mumbai,web_reveal,lead,false,false,30 to 34,My children's education,PLAN,false,2026-08-26,false
P02392,Riddhi,Desai,9000053442,riddhi.desai.603@example.com,Pune,community,lead,true,false,,Retiring early,ALPHA,true,2026-08-26,false
P02393,Karthik,Naidu,9000092306,karthik.naidu.336@example.com,Coimbatore,web_reveal,lead,true,false,25 to 29,Insurance and cover,PLAN,false,2026-08-26,false
P02394,Naina,Sharma,9000042366,,Gurugram,corporate_session,lead,true,false,,,,false,2026-08-26,false
P02397,Rahul,Tiwari,9000024847,,Gurugram,corporate_session,lead,true,false,,,,false,2026-08-26,false
P02398,Harpreet,Pandey,9000002338,,Noida,corporate_session,lead,true,true,,,,false,2026-08-26,false
P02399,Payel,Mitra,9000003870,payel.mitra.800@example.com,Chennai,community,lead,true,false,,Saving enough every month,ALPHA,true,2026-08-26,false
P02406,Harpreet,Arora,9000025733,harpreet.arora.286@example.com,Delhi,community,lead,true,false,,Where to invest,PLAN,true,2026-08-27,false
P02407,Sandeep,Balakrishnan,9000080542,sandeep.balakrishnan.229@example.com,Bengaluru,web_reveal,lead,false,true,35 to 39,Where to invest,PLAN,false,2026-08-27,false
P02408,Vaibhav,Jain,9000022408,,Mumbai,corporate_session,lead,true,false,,,,false,2026-08-27,false
P02411,Krupa,Deshmukh,9000006749,,Ahmedabad,referral,lead,true,false,,,,false,2026-08-27,false
P02413,Tarun,Malhotra,9000050060,,Gurugram,community,lead,true,true,,,,true,2026-08-27,false
P02418,Revathi,Srinivasan,9000099995,,Chennai,corporate_session,lead,false,false,,,,false,2026-08-27,false
P02419,Bhavana,Murthy,9000049168,,Bengaluru,community,lead,true,false,,,,true,2026-08-27,false
P02420,Anand,Nair,9000003927,,Chennai,community,lead,true,false,,,,true,2026-08-27,false
P02424,Nandini,Balakrishnan,9000059254,,Ahmedabad,community,lead,true,false,,,,true,2026-08-27,false
P02426,Aakash,Gill,9000079639,aakash.gill.404@example.com,Gurugram,web_reveal,lead,true,true,40 to 44,Where to invest,PLAN,false,2026-08-27,false
P02427,Abhijit,Sen,9000089693,,Kolkata,community,lead,true,false,,,,true,2026-08-27,false
P02428,Pranav,Agarwal,9000034514,,Delhi,community,lead,true,false,,,,true,2026-08-27,false
P02429,Ishita,Kapoor,9000034182,,Gurugram,community,lead,true,false,,,,true,2026-08-27,false
P02433,Sakshi,Bansal,9000085393,,Delhi,organic,lead,false,false,,,,true,2026-08-28,false
P02435,Moumita,Banerjee,9000071261,,Ahmedabad,community,lead,true,false,,,,true,2026-08-28,false
P02436,Anand,Srinivasan,9000058577,anand.srinivasan.896@example.com,Bengaluru,community,lead,true,false,,Insurance and cover,PLAN,true,2026-08-28,false
P02439,Sameer,Shinde,9000029673,sameer.shinde.567@example.com,Chennai,community,lead,true,false,,My children's education,PLAN,true,2026-08-28,false
P02441,Sai,Kumar,9000024171,,Hyderabad,corporate_session,lead,true,true,,,,false,2026-08-28,false
P02442,Rajiv,Srinivasan,9000013566,,Bengaluru,community,lead,true,false,,,,true,2026-08-28,false
P02443,Heena,Shah,9000020305,,Mumbai,corporate_session,lead,true,false,,,,false,2026-08-28,false
P02445,Riddhi,Deshmukh,9000026942,riddhi.deshmukh.556@example.com,Mumbai,web_reveal,lead,true,false,30 to 34,Insurance and cover,PLAN,false,2026-08-28,false
P02448,Sai,Menon,9000064240,,Chennai,community,lead,true,false,,,,true,2026-08-28,false
P02449,Rohit,Gokhale,9000030964,,Pune,community,lead,true,false,,,,true,2026-08-28,false
P02451,Arun,Natarajan,9000048968,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-08-28,false
P02455,Tanmoy,Sen,9000084567,,Noida,organic,lead,true,false,,,,false,2026-08-29,false
P02457,Nitin,Chauhan,9000094128,nitin.chauhan.124@example.com,Gurugram,community,lead,true,false,,Where to invest,PLAN,true,2026-08-29,false
P02459,Mansi,Bhosale,9000016473,,Ahmedabad,corporate_session,lead,true,false,,,,true,2026-08-29,false
P02462,Prasanna,Subramanian,9000001392,,Hyderabad,referral,lead,true,false,,,,false,2026-08-29,false
P02467,Deepa,Kamath,9000046496,,Bengaluru,corporate_session,lead,false,false,,,,true,2026-08-29,false
P02470,Arjun,Sethi,9000062733,,Delhi,community,lead,true,false,,,,true,2026-08-29,false
P02474,Arjun,Gill,9000070260,,Gurugram,organic,lead,true,false,,,,false,2026-08-30,false
P02476,Swathi,Reddy,9000055262,,Hyderabad,community,lead,true,false,,,,true,2026-08-30,false
P02477,Vishnu,Rao,9000078830,,Gurugram,community,lead,true,false,,,,true,2026-08-30,false
P02482,Divya,Kapoor,9000087225,,Jaipur,referral,lead,false,false,,,,false,2026-08-30,false
P02483,Kavitha,Krishnan,9000059186,kavitha.krishnan.105@example.com,Chennai,community,lead,false,false,,Where to invest,ALPHA,true,2026-08-30,false
P02485,Shruti,Shah,9000092377,,Mumbai,community,lead,true,false,,,,true,2026-08-30,false
P02486,Tejas,Shinde,9000098042,,Pune,corporate_session,lead,true,false,,,,false,2026-08-30,false
P02487,Akshay,Gill,9000089703,akshay.gill.101@example.com,Delhi,community,lead,true,false,,Paying off loans,PLAN,true,2026-08-30,false
P02490,Arpita,Mitra,9000056177,,Ahmedabad,community,lead,true,false,,,,true,2026-08-30,false
P02492,Sneha,Kulkarni,9000066093,,Mumbai,corporate_session,lead,true,false,,,,false,2026-08-30,false
P02493,Sudipta,Bose,9000027165,,Noida,organic,lead,true,false,,,,false,2026-08-30,false
P02494,Ramya,Krishnan,9000020126,,Bengaluru,corporate_session,lead,true,true,,,,false,2026-08-30,false
P02496,Vikram,Agarwal,9000091858,,Delhi,organic,lead,true,false,,,,false,2026-08-30,false
P02499,Mansi,Patil,9000093221,mansi.patil.206@example.com,Ahmedabad,web_reveal,lead,false,false,30 to 34,Retiring early,ALPHA,false,2026-08-31,false
P02502,Ishaan,Kapoor,9000022118,ishaan.kapoor.229@example.com,Gurugram,web_reveal,lead,false,false,30 to 34,Retiring early,ALPHA,false,2026-08-31,false
P02503,Parth,Naik,9000090327,,Pune,community,lead,false,false,,,,true,2026-08-31,false
P02506,Vaibhav,Naik,9000045282,,Surat,organic,lead,true,false,,,,true,2026-08-31,false
P02508,Jigar,Thakkar,9000057392,,Gurugram,community,lead,true,false,,,,true,2026-08-31,false
P02509,Vaibhav,Naik,9000043572,vaibhav.naik.292@example.com,Pune,community,lead,true,false,,Where to invest,PLAN,true,2026-08-31,false
P02511,Aakash,Malhotra,9000013608,,Gurugram,organic,lead,false,true,,,,false,2026-08-31,false
P02512,Simran,Khanna,9000083027,simran.khanna.564@example.com,Gurugram,web_reveal,lead,false,false,35 to 39,My children's education,PLAN,false,2026-08-31,false
P02513,Nishant,Shah,9000011130,,Mumbai,community,lead,true,false,,,,true,2026-08-31,false
P02519,Chaitanya,Hegde,9000046172,,Hyderabad,corporate_session,lead,true,false,,,,false,2026-08-31,false
P02523,Vikram,Saxena,9000045676,vikram.saxena.845@example.com,Lucknow,community,lead,true,false,,Insurance and cover,ALPHA,true,2026-09-01,false
P02525,Lakshmi,Prasad,9000050572,lakshmi.prasad.234@example.com,Hyderabad,web_reveal,lead,false,true,35 to 39,Retiring early,PLAN,false,2026-09-01,false
P02530,Saloni,Naik,9000092617,,Gurugram,community,lead,true,true,,,,true,2026-09-01,false
P02536,Vikram,Chopra,9000038425,,Gurugram,organic,lead,false,false,,,,false,2026-09-01,false
P02539,Akshay,Mehra,9000093924,,Gurugram,corporate_session,lead,true,false,,,,false,2026-09-01,false
P02540,Nishant,Joshi,9000031641,,Pune,community,lead,true,false,,,,true,2026-09-01,false
P02541,Biswajit,Ghosh,9000003084,,Mumbai,corporate_session,lead,false,false,,,,false,2026-09-01,false
P02542,Sneha,Jadhav,9000096124,,Mumbai,community,lead,true,false,,,,true,2026-09-01,false
P02544,Vishnu,Gowda,9000098233,,Bengaluru,corporate_session,lead,false,false,,,,true,2026-09-01,false
P02545,Priya,Chauhan,9000036181,,Gurugram,community,lead,true,false,,,,true,2026-09-01,false
P02546,Anjali,Singh,9000064228,,Bengaluru,corporate_session,lead,true,false,,,,true,2026-09-01,false
P02548,Madhura,Pawar,9000095564,,Mumbai,community,lead,true,true,,,,true,2026-09-01,false
P02552,Debasish,Majumdar,9000041992,debasish.majumdar.282@example.com,Mumbai,web_reveal,lead,false,false,35 to 39,Retiring early,PLAN,true,2026-09-02,false
P02553,Pranav,Kapoor,9000068634,,Gurugram,corporate_session,lead,false,false,,,,false,2026-09-02,false
P02554,Harpreet,Verma,9000033171,,Gurugram,organic,lead,true,false,,,,false,2026-09-02,false
P02557,Naina,Tiwari,9000098787,naina.tiwari.692@example.com,Gurugram,web_reveal,lead,false,false,35 to 39,Retiring early,ALPHA,false,2026-09-02,false
P02558,Madhura,Shah,9000057837,,Chennai,community,lead,true,false,,,,true,2026-09-02,false
P02559,Varun,Khanna,9000092678,,Jaipur,organic,lead,true,false,,,,false,2026-09-02,false
P02561,Parth,Dave,9000000335,,Pune,corporate_session,lead,true,false,,,,false,2026-09-02,false
P02566,Sourav,Sahoo,9000050353,,Ahmedabad,community,lead,true,false,,,,true,2026-09-02,false
P02571,Amruta,Deshmukh,9000051367,,Bengaluru,corporate_session,lead,false,false,,,,false,2026-09-02,false
P02577,Karthik,Prasad,9000043756,,Chennai,community,lead,true,false,,,,true,2026-09-03,false
P02579,Amruta,Mehta,9000013984,,Mumbai,organic,lead,true,false,,,,false,2026-09-03,false
P02583,Ishaan,Chopra,9000006088,,Noida,community,lead,false,false,,,,true,2026-09-03,false
P02584,Prasanna,Pai,9000006284,prasanna.pai.498@example.com,Bengaluru,web_reveal,lead,true,false,30 to 34,Insurance and cover,PLAN,false,2026-09-03,false
P02585,Rajiv,Rao,9000081133,,Bengaluru,corporate_session,lead,false,false,,,,false,2026-09-03,false
P02586,Biswajit,Mukherjee,9000061478,,Ahmedabad,organic,lead,true,false,,,,false,2026-09-03,false
P02588,Keerthana,Raman,9000088425,,Hyderabad,community,lead,true,false,,,,true,2026-09-03,false
