Event External ID,Contact External ID,Event,Screen,At,Props
EV0001235,P00010,action_done,E06,2026-07-25T10:49:47+05:30,"{""done_count"":3,""total_count"":4,""verification"":""self_reported"",""verified"":false}"
EV0001254,P00010,state_enter_S10,H01d,2026-08-16T01:33:03+05:30,"{""from_state"":""S9"",""state"":""S10""}"
EV0001255,P00010,action_done,E06,2026-08-16T01:33:05+05:30,"{""done_count"":4,""total_count"":4,""verification"":""platform"",""verified"":true}"
EV0001266,P00010,plan_updated,H05,2026-09-11T17:10:59+05:30,"{""from_version"":""v3"",""reason"":""publish"",""to_version"":""v4""}"
EV0001267,P00010,state_enter_S11,H01e,2026-09-11T17:10:59+05:30,"{""from_state"":""S10"",""state"":""S11""}"
EV0001269,P00010,update_accepted,H05,2026-09-12T11:33:24+05:30,"{""to_version"":""v4""}"
EV0001270,P00010,state_enter_S10,H01d,2026-09-12T11:33:24+05:30,"{""from_state"":""S11"",""state"":""S10""}"
EV0001277,P00012,signed_up,A03,2026-04-04T14:08:31+05:30,"{""device"":""android"",""phone"":""9000030052"",""source"":""community"",""whatsapp_optin"":true}"
EV0001278,P00012,state_enter_S1,R01,2026-04-04T14:08:31+05:30,"{""from_state"":null,""state"":""S1""}"
EV0001290,P00012,reveal_seen,R09,2026-04-04T20:04:42+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Security"",""city"":""Gurugram"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":null,""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0001291,P00012,state_enter_S2,X01,2026-04-04T20:04:42+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0001293,P00012,paywall_viewed,P01,2026-04-04T20:12:53+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0001295,P00012,state_enter_S2b,P03,2026-04-04T20:13:23+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0001297,P00012,esign_done,P03,2026-04-04T20:18:17+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003385""}"
EV0001298,P00012,state_enter_S2c,P04,2026-04-04T20:18:17+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0001300,P00012,paid,P05,2026-04-04T20:23:11+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""quarterly"",""razorpay_ids"":{""customer_id"":""cust_SEED00012"",""subscription_or_txn_id"":""sub_SEED000121""},""sku"":""diwm""}"
EV0001301,P00012,state_enter_S3,O02,2026-04-04T20:23:11+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0001311,P00012,state_enter_S4,O02,2026-04-05T22:31:05+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0001312,P00012,aa_connected,A06,2026-04-05T22:31:06+05:30,"{""consent_expiry"":""2026-07-04"",""institutions_failed"":[],""institutions_ok"":[""Bank 1"",""KFintech"",""CAMS""]}"
EV0001321,P00012,data_progress,D12a,2026-04-05T22:36:09+05:30,"{""pct_complete"":29,""step_id"":""family""}"
EV0001337,P00012,data_progress,D12b,2026-04-09T20:35:57+05:30,"{""pct_complete"":37,""step_id"":""risk""}"
EV0001349,P00012,data_progress,D12c,2026-04-09T20:39:06+05:30,"{""pct_complete"":44,""step_id"":""income""}"
EV0001354,P00012,state_enter_S19,O02,2026-04-12T22:31:05+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0001373,P00012,data_progress,D12d,2026-04-13T14:42:26+05:30,"{""pct_complete"":52,""step_id"":""expenses""}"
EV0001397,P00012,data_progress,D12e,2026-04-21T09:33:07+05:30,"{""pct_complete"":71,""step_id"":""investments""}"
EV0001400,P00012,data_progress,D12f,2026-04-21T09:33:33+05:30,"{""pct_complete"":79,""step_id"":""loans""}"
EV0001415,P00012,data_progress,D12g,2026-04-21T09:37:30+05:30,"{""pct_complete"":87,""step_id"":""insurance""}"
EV0001424,P00012,data_progress,D12h,2026-04-23T07:52:01+05:30,"{""pct_complete"":95,""step_id"":""goals""}"
EV0001427,P00012,state_enter_S5,D10,2026-04-23T07:53:47+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0001429,P00012,data_complete,D10,2026-04-23T08:15:49+05:30,{}
EV0001430,P00012,plan_built,D10,2026-04-23T08:16:59+05:30,"{""assumed_count"":0,""assumptions_version"":""A1"",""band_count"":8,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":0}"
EV0001431,P00012,state_enter_S6,H01a,2026-04-23T08:16:59+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0001436,P00012,plan_read,G03,2026-04-26T01:18:58+05:30,{}
EV0001437,P00012,state_enter_S8,H01b,2026-04-26T01:18:58+05:30,"{""from_state"":""S6"",""state"":""S8""}"
EV0001446,P00012,call_booked,K01,2026-04-28T13:43:07+05:30,"{""adviser_id"":""adv05"",""slot"":""2026-05-01T18:00:00+05:30"",""summary"":""call booked: the investments and why they were chosen"",""tier"":""diwm"",""topic"":""The investments and why they were chosen""}"
EV0001447,P00012,state_enter_S7,K02,2026-04-28T13:43:07+05:30,"{""from_state"":""S8"",""state"":""S7""}"
EV0001451,P00012,state_enter_S21,K03,2026-05-01T18:45:00+05:30,"{""from_state"":""S7"",""state"":""S21""}"
EV0001452,P00012,plan_updated,H05,2026-05-01T18:46:00+05:30,"{""from_version"":""v1"",""reason"":""update"",""to_version"":""v2""}"
EV0001454,P00012,call_completed,K03,2026-05-01T18:47:00+05:30,"{""adviser_id"":""adv05"",""slot"":""2026-05-01T18:00:00+05:30"",""summary"":""Walked through the investments and why they were chosen; next step agreed.""}"
EV0001456,P00012,update_accepted,H05,2026-05-01T19:10:40+05:30,"{""to_version"":""v2""}"
EV0001467,P00012,state_enter_S9,H01c,2026-05-19T20:34:05+05:30,"{""from_state"":""S21"",""state"":""S9""}"
EV0001473,P00012,action_done,E06,2026-05-23T02:47:36+05:30,"{""done_count"":1,""total_count"":7,""verification"":""platform"",""verified"":true}"
EV0001500,P00012,aa_connected,A06,2026-06-25T13:45:06+05:30,"{""consent_expiry"":""2026-09-23"",""institutions_failed"":[],""institutions_ok"":[""Bank 1"",""KFintech"",""CAMS""],""renewal"":true}"
EV0001509,P00012,action_done,E06,2026-06-30T02:16:11+05:30,"{""done_count"":2,""total_count"":7,""verification"":""platform"",""verified"":true}"
EV0001516,P00012,payment_failed,Q03b,2026-07-03T20:23:11+05:30,"{""grace_until"":""2026-07-10""}"
EV0001517,P00012,state_enter_S12,H01f,2026-07-03T20:23:11+05:30,"{""from_state"":""S9"",""state"":""S12""}"
EV0001523,P00012,plan_updated,H05,2026-07-10T17:13:42+05:30,"{""from_version"":""v2"",""reason"":""publish"",""to_version"":""v3""}"
EV0001524,P00012,lapsed,Q03c,2026-07-10T20:23:11+05:30,"{""reason"":""payment not recovered in grace""}"
EV0001525,P00012,state_enter_S13,H01g,2026-07-10T20:23:11+05:30,"{""from_state"":""S12"",""state"":""S13""}"
EV0001529,P00012,action_done,E06,2026-07-14T01:15:43+05:30,"{""done_count"":3,""total_count"":7,""verification"":""self_reported"",""verified"":false}"
EV0001531,P00012,update_accepted,H05,2026-07-19T09:53:25+05:30,"{""to_version"":""v3""}"
EV0001534,P00012,review_due,Q01,2026-07-22T08:16:59+05:30,"{""review_id"":""RV-00482-1""}"
EV0001538,P00012,review_done,Q01,2026-07-28T11:33:10+05:30,"{""review_id"":""RV-00482-1""}"
EV0001539,P00012,plan_updated,H05,2026-07-28T11:34:10+05:30,"{""from_version"":""v3"",""reason"":""review"",""to_version"":""v4""}"
EV0001541,P00012,update_accepted,H05,2026-07-28T11:35:10+05:30,"{""to_version"":""v4""}"
EV0001548,P00012,action_done,E06,2026-08-29T12:07:07+05:30,"{""done_count"":4,""total_count"":7,""verification"":""self_reported"",""verified"":false}"
EV0001549,P00012,plan_updated,H05,2026-09-11T10:45:30+05:30,"{""from_version"":""v4"",""reason"":""publish"",""to_version"":""v5""}"
EV0001552,P00012,update_accepted,H05,2026-09-17T15:14:26+05:30,"{""to_version"":""v5""}"
EV0001556,P00014,signed_up,A03,2026-04-07T04:38:56+05:30,"{""device"":""ios"",""phone"":""9000024373"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0001557,P00014,state_enter_S1,R01,2026-04-07T04:38:56+05:30,"{""from_state"":null,""state"":""S1""}"
EV0001567,P00015,signed_up,A03,2026-04-08T00:04:16+05:30,"{""device"":""android"",""phone"":""9000051269"",""source"":""organic"",""whatsapp_optin"":true}"
EV0001568,P00015,state_enter_S1,R01,2026-04-08T00:04:16+05:30,"{""from_state"":null,""state"":""S1""}"
EV0001580,P00015,reveal_seen,R09,2026-04-08T17:13:10+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Bengaluru"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""Under 10 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0001581,P00015,state_enter_S2,X01,2026-04-08T17:13:10+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0001584,P00015,paywall_viewed,P01,2026-04-08T17:14:24+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0001592,P00016,signed_up,A03,2026-04-07T04:25:28+05:30,"{""device"":""ios"",""phone"":""9000023227"",""source"":""community"",""whatsapp_optin"":true}"
EV0001593,P00016,state_enter_S1,R01,2026-04-07T04:25:28+05:30,"{""from_state"":null,""state"":""S1""}"
EV0001602,P00018,signed_up,A03,2026-04-09T01:00:41+05:30,"{""device"":""android"",""phone"":""9000092129"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0001603,P00018,state_enter_S1,R01,2026-04-09T01:00:41+05:30,"{""from_state"":null,""state"":""S1""}"
EV0001614,P00018,reveal_seen,R09,2026-04-09T04:56:00+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Freedom"",""city"":""Delhi"",""corpus_band"":""1 to 5 crores"",""income_band"":""Over 1 crore"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0001615,P00018,state_enter_S2,X01,2026-04-09T04:56:00+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0001620,P00018,paywall_viewed,P01,2026-04-12T11:04:53+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0001622,P00018,state_enter_S2b,P03,2026-04-12T11:05:23+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0001624,P00018,esign_done,P03,2026-04-12T11:08:22+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003336""}"
EV0001625,P00018,state_enter_S2c,P04,2026-04-12T11:08:22+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0001627,P00018,paid,P05,2026-04-12T11:11:21+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00018"",""subscription_or_txn_id"":""sub_SEED000181""},""sku"":""diy""}"
EV0001628,P00018,state_enter_S3,O02,2026-04-12T11:11:21+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0001636,P00018,aa_connected,A06,2026-04-12T11:16:03+05:30,"{""consent_expiry"":""2026-07-11"",""institutions_failed"":[""KFintech""],""institutions_ok"":[""Bank 5"",""Bank 7"",""NSDL"",""NPS CRA""]}"
EV0001640,P00018,state_enter_S4,O02,2026-04-12T11:58:24+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0001645,P00018,data_progress,D12a,2026-04-12T12:01:40+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0001656,P00018,data_progress,D12b,2026-04-12T12:03:06+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0001671,P00018,data_progress,D12c,2026-04-12T12:07:50+05:30,"{""pct_complete"":45,""step_id"":""income""}"
EV0001690,P00018,data_progress,D12d,2026-04-12T12:13:11+05:30,"{""pct_complete"":53,""step_id"":""expenses""}"
EV0001713,P00018,data_progress,D12e,2026-04-13T23:22:34+05:30,"{""pct_complete"":70,""step_id"":""investments""}"
EV0001719,P00018,data_progress,D12f,2026-04-14T13:39:37+05:30,"{""pct_complete"":78,""step_id"":""loans""}"
EV0001738,P00018,data_progress,D12g,2026-04-14T13:44:03+05:30,"{""pct_complete"":87,""step_id"":""insurance""}"
EV0001752,P00018,data_progress,D12h,2026-04-14T13:49:11+05:30,"{""pct_complete"":94,""step_id"":""goals""}"
EV0001759,P00018,state_enter_S5,D10,2026-04-14T13:52:51+05:30,"{""from_state"":""S4"",""state"":""S5""}"
EV0001762,P00018,data_complete,D10,2026-04-18T03:04:22+05:30,{}
EV0001763,P00018,plan_built,D10,2026-04-18T03:05:22+05:30,"{""assumed_count"":0,""assumptions_version"":""A1"",""band_count"":5,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":1}"
EV0001764,P00018,state_enter_S6,H01a,2026-04-18T03:05:22+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0001771,P00018,plan_read,G03,2026-04-26T20:26:19+05:30,{}
EV0001772,P00018,state_enter_S8,H01b,2026-04-26T20:26:19+05:30,"{""from_state"":""S6"",""state"":""S8""}"
EV0001786,P00018,state_enter_S9,H01c,2026-05-09T02:05:29+05:30,"{""from_state"":""S8"",""state"":""S9""}"
EV0001796,P00018,action_done,E06,2026-05-10T04:32:18+05:30,"{""done_count"":1,""total_count"":6,""verification"":""aa_verified"",""verified"":true}"
EV0001829,P00018,action_done,E06,2026-06-10T02:18:26+05:30,"{""done_count"":2,""total_count"":6,""verification"":""self_reported"",""verified"":false}"
EV0001853,P00018,aa_connected,A06,2026-07-09T16:04:46+05:30,"{""consent_expiry"":""2026-10-07"",""institutions_failed"":[],""institutions_ok"":[""Bank 5"",""Bank 7"",""NSDL"",""NPS CRA""],""renewal"":true}"
EV0001854,P00018,plan_updated,H05,2026-07-10T18:04:12+05:30,"{""from_version"":""v1"",""reason"":""publish"",""to_version"":""v2""}"
EV0001855,P00018,state_enter_S11,H01e,2026-07-10T18:04:12+05:30,"{""from_state"":""S9"",""state"":""S11""}"
EV0001857,P00018,action_done,E06,2026-07-11T22:12:57+05:30,"{""done_count"":3,""total_count"":6,""verification"":""platform"",""verified"":true}"
EV0001864,P00018,update_accepted,H05,2026-07-15T17:22:03+05:30,"{""to_version"":""v2""}"
EV0001865,P00018,state_enter_S9,H01c,2026-07-15T17:22:03+05:30,"{""from_state"":""S11"",""state"":""S9""}"
EV0001866,P00018,review_due,Q01,2026-07-17T03:05:22+05:30,"{""review_id"":""RV-00475-1""}"
EV0001878,P00018,review_done,Q01,2026-07-28T08:03:02+05:30,"{""review_id"":""RV-00475-1""}"
EV0001879,P00018,plan_updated,H05,2026-07-28T08:04:02+05:30,"{""from_version"":""v2"",""reason"":""review"",""to_version"":""v3""}"
EV0001881,P00018,update_accepted,H05,2026-07-28T08:05:02+05:30,"{""to_version"":""v3""}"
EV0001900,P00018,action_done,E06,2026-08-12T08:44:40+05:30,"{""done_count"":4,""total_count"":6,""verification"":""platform"",""verified"":true}"
EV0001919,P00018,plan_updated,H05,2026-09-11T16:04:37+05:30,"{""from_version"":""v3"",""reason"":""publish"",""to_version"":""v4""}"
EV0001920,P00018,state_enter_S11,H01e,2026-09-11T16:04:37+05:30,"{""from_state"":""S9"",""state"":""S11""}"
EV0001922,P00018,update_accepted,H05,2026-09-12T15:13:28+05:30,"{""to_version"":""v4""}"
EV0001923,P00018,state_enter_S9,H01c,2026-09-12T15:13:28+05:30,"{""from_state"":""S11"",""state"":""S9""}"
EV0001933,P00018,action_done,E06,2026-09-20T06:17:08+05:30,"{""done_count"":5,""total_count"":6,""verification"":""self_reported"",""verified"":false}"
EV0001940,P00019,signed_up,A03,2026-04-08T04:20:15+05:30,"{""device"":""android"",""phone"":""9000028779"",""source"":""community"",""whatsapp_optin"":true}"
EV0001941,P00019,state_enter_S1,R01,2026-04-08T04:20:15+05:30,"{""from_state"":null,""state"":""S1""}"
EV0001952,P00019,reveal_seen,R09,2026-04-08T05:00:29+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Kolkata"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0001953,P00019,state_enter_S2,X01,2026-04-08T05:00:29+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0001962,P00022,signed_up,A03,2026-04-14T10:24:56+05:30,"{""device"":""android"",""phone"":""9000000569"",""source"":""community"",""whatsapp_optin"":true}"
EV0001963,P00022,state_enter_S1,R01,2026-04-14T10:24:56+05:30,"{""from_state"":null,""state"":""S1""}"
EV0001975,P00022,reveal_seen,R09,2026-04-14T20:21:22+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Generosity"",""city"":""Ahmedabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0001976,P00022,state_enter_S2,X01,2026-04-14T20:21:22+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0001980,P00022,paywall_viewed,P01,2026-05-21T15:50:18+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0001982,P00022,state_enter_S2b,P03,2026-05-21T15:50:48+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0001984,P00022,esign_done,P03,2026-05-21T15:53:27+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003294""}"
EV0001985,P00022,state_enter_S2c,P04,2026-05-21T15:53:27+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0001987,P00022,paid,P05,2026-05-21T15:56:06+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00022"",""subscription_or_txn_id"":""sub_SEED000221""},""sku"":""diwm""}"
EV0001988,P00022,state_enter_S3,O02,2026-05-21T15:56:06+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0001996,P00022,aa_connected,A06,2026-05-21T16:15:59+05:30,"{""consent_expiry"":""2026-08-19"",""institutions_failed"":[""Bank 2""],""institutions_ok"":[]}"
EV0002000,P00022,state_enter_S4,O02,2026-05-21T17:46:56+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0002010,P00022,data_progress,D12a,2026-05-21T17:56:07+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0002013,P00022,state_enter_S19,O02,2026-05-28T17:46:56+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0002027,P00022,data_progress,D12b,2026-05-30T11:14:21+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0002039,P00022,data_progress,D12c,2026-05-30T11:18:47+05:30,"{""pct_complete"":45,""step_id"":""income""}"
EV0002062,P00022,data_progress,D12d,2026-05-30T11:25:42+05:30,"{""pct_complete"":49,""step_id"":""expenses""}"
EV0002079,P00022,data_progress,D12e,2026-05-30T11:30:57+05:30,"{""pct_complete"":67,""step_id"":""investments""}"
EV0002088,P00022,data_progress,D12f,2026-05-30T11:33:05+05:30,"{""pct_complete"":75,""step_id"":""loans""}"
EV0002107,P00022,data_progress,D12g,2026-05-31T10:43:37+05:30,"{""pct_complete"":82,""step_id"":""insurance""}"
EV0002120,P00022,data_progress,D12h,2026-05-31T10:48:24+05:30,"{""pct_complete"":90,""step_id"":""goals""}"
EV0002129,P00022,state_enter_S5,D10,2026-05-31T10:49:59+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0002131,P00022,data_complete,D10,2026-05-31T11:07:11+05:30,{}
EV0002132,P00022,plan_built,D10,2026-05-31T11:08:01+05:30,"{""assumed_count"":1,""assumptions_version"":""A1"",""band_count"":9,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":2}"
EV0002133,P00022,state_enter_S6,H01a,2026-05-31T11:08:01+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0002139,P00022,plan_read,G03,2026-06-10T00:56:35+05:30,{}
EV0002140,P00022,state_enter_S8,H01b,2026-06-10T00:56:35+05:30,"{""from_state"":""S6"",""state"":""S8""}"
EV0002154,P00022,call_booked,K01,2026-06-14T20:50:32+05:30,"{""adviser_id"":""adv04"",""slot"":""2026-06-19T17:00:00+05:30"",""summary"":""call booked: something changed"",""tier"":""diwm"",""topic"":""Something changed""}"
EV0002155,P00022,state_enter_S7,K02,2026-06-14T20:50:32+05:30,"{""from_state"":""S8"",""state"":""S7""}"
EV0002161,P00022,state_enter_S21,K03,2026-06-19T17:45:00+05:30,"{""from_state"":""S7"",""state"":""S21""}"
EV0002163,P00022,call_completed,K03,2026-06-19T17:47:00+05:30,"{""adviser_id"":""adv04"",""slot"":""2026-06-19T17:00:00+05:30"",""summary"":""Walked through something changed; next step agreed.""}"
EV0002172,P00022,state_enter_S9,H01c,2026-07-04T15:03:05+05:30,"{""from_state"":""S21"",""state"":""S9""}"
EV0002183,P00022,action_done,E06,2026-07-06T12:44:31+05:30,"{""done_count"":1,""total_count"":4,""verification"":""aa_verified"",""verified"":true}"
